采样日期,点位名称,采样经度,采样纬度,pH值,溶解氧,电导率,浑浊度,氨氮,耗氧量
2021/07/08 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.13,464.0,27.0,0.06,3.19
2021/07/09 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,464.0,27.0,0.06,3.19
2021/07/09 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,464.0,27.0,0.06,3.2
2021/07/09 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,464.0,27.0,0.06,3.2
2021/07/09 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,464.0,27.0,0.06,3.21
2021/07/10 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,464.0,27.0,0.06,3.22
2021/07/10 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,464.0,27.0,0.06,3.22
2021/07/10 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.23
2021/07/10 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.23
2021/07/11 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.24
2021/07/11 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.24
2021/07/11 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.25
2021/07/11 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,463.0,28.0,0.06,3.25
2021/07/12 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.12,462.0,28.0,0.06,3.26
2021/07/12 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.12,462.0,28.0,0.06,3.26
2021/07/12 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.12,462.0,28.0,0.06,3.26
2021/07/12 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.12,462.0,28.0,0.06,3.27
2021/07/13 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.12,461.0,28.0,0.06,3.27
2021/07/13 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.13,461.0,29.0,0.06,3.28
2021/07/13 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.13,461.0,29.0,0.06,3.28
2021/07/13 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.14,461.0,29.0,0.06,3.29
2021/07/14 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.14,460.0,29.0,0.06,3.29
2021/07/14 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.15,460.0,29.0,0.06,3.3
2021/07/14 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.15,460.0,29.0,0.06,3.3
2021/07/14 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.16,459.0,29.0,0.06,3.31
2021/07/15 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.16,459.0,29.0,0.06,3.31
2021/07/15 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.17,459.0,29.0,0.06,3.32
2021/07/15 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.18,458.0,29.0,0.06,3.32
2021/07/15 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.18,458.0,29.0,0.06,3.32
2021/07/16 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.19,458.0,29.0,0.06,3.33
2021/07/16 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.2,457.0,29.0,0.06,3.33
2021/07/16 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.2,457.0,29.0,0.06,3.33
2021/07/16 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.21,456.0,29.0,0.06,3.34
2021/07/17 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.22,456.0,29.0,0.06,3.34
2021/07/17 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.23,456.0,29.0,0.06,3.34
2021/07/17 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.24,455.0,29.0,0.06,3.35
2021/07/17 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.25,455.0,29.0,0.06,3.35
2021/07/18 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.25,455.0,29.0,0.06,3.35
2021/07/18 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.26,454.0,29.0,0.06,3.35
2021/07/18 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.27,454.0,29.0,0.06,3.35
2021/07/18 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.28,453.0,29.0,0.06,3.36
2021/07/19 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.29,453.0,29.0,0.06,3.36
2021/07/19 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.3,452.0,29.0,0.06,3.36
2021/07/19 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.31,452.0,29.0,0.06,3.36
2021/07/19 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.32,452.0,29.0,0.06,3.36
2021/07/20 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.33,451.0,29.0,0.06,3.36
2021/07/20 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.34,451.0,28.0,0.06,3.36
2021/07/20 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.35,450.0,28.0,0.06,3.36
2021/07/20 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.36,450.0,28.0,0.06,3.35
2021/07/21 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.37,450.0,28.0,0.06,3.35
2021/07/21 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.38,449.0,28.0,0.06,3.35
2021/07/21 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.39,449.0,28.0,0.06,3.35
2021/07/21 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.4,448.0,28.0,0.06,3.34
2021/07/22 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.41,448.0,28.0,0.06,3.34
2021/07/22 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.42,448.0,28.0,0.06,3.34
2021/07/22 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.43,447.0,28.0,0.06,3.33
2021/07/22 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.44,447.0,28.0,0.06,3.33
2021/07/23 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.45,446.0,28.0,0.06,3.32
2021/07/23 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.45,446.0,28.0,0.06,3.32
2021/07/23 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.46,446.0,28.0,0.06,3.31
2021/07/23 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.47,445.0,28.0,0.06,3.31
2021/07/24 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.48,445.0,28.0,0.06,3.3
2021/07/24 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.49,445.0,28.0,0.06,3.29
2021/07/24 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.5,444.0,28.0,0.06,3.28
2021/07/24 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.51,444.0,28.0,0.06,3.28
2021/07/25 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.52,443.0,28.0,0.06,3.27
2021/07/25 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.52,443.0,28.0,0.06,3.26
2021/07/25 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.53,443.0,28.0,0.06,3.25
2021/07/25 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.54,442.0,28.0,0.06,3.24
2021/07/26 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.55,442.0,28.0,0.06,3.24
2021/07/26 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.55,442.0,28.0,0.06,3.23
2021/07/26 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.56,441.0,28.0,0.06,3.22
2021/07/26 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.57,441.0,28.0,0.06,3.21
2021/07/27 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.57,441.0,28.0,0.06,3.2
2021/07/27 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.58,441.0,28.0,0.06,3.19
2021/07/27 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.58,440.0,28.0,0.06,3.18
2021/07/27 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.59,440.0,28.0,0.06,3.17
2021/07/28 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.59,440.0,27.0,0.06,3.17
2021/07/28 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.6,440.0,27.0,0.07,3.16
2021/07/28 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.6,439.0,27.0,0.07,3.15
2021/07/28 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.61,439.0,27.0,0.07,3.14
2021/07/29 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.61,439.0,27.0,0.07,3.13
2021/07/29 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.61,439.0,27.0,0.07,3.12
2021/07/29 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.61,438.0,27.0,0.07,3.11
2021/07/29 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.62,438.0,27.0,0.07,3.11
2021/07/30 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.62,438.0,27.0,0.07,3.1
2021/07/30 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.6,6.62,438.0,27.0,0.07,3.09
2021/07/30 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,438.0,27.0,0.07,3.09
2021/07/30 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,437.0,27.0,0.07,3.08
2021/07/31 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,437.0,27.0,0.07,3.07
2021/07/31 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,437.0,27.0,0.07,3.07
2021/07/31 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,437.0,27.0,0.07,3.06
2021/07/31 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.62,437.0,27.0,0.07,3.06
2021/08/01 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.61,437.0,27.0,0.07,3.05
2021/08/01 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.61,436.0,27.0,0.07,3.05
2021/08/01 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.61,436.0,27.0,0.07,3.04
2021/08/01 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.6,436.0,27.0,0.07,3.04
2021/08/02 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.6,436.0,27.0,0.07,3.04
2021/08/02 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.59,436.0,27.0,0.07,3.04
2021/08/02 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.58,436.0,27.0,0.07,3.03
2021/08/02 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.58,436.0,27.0,0.07,3.03
2021/08/03 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.57,436.0,27.0,0.07,3.03
2021/08/03 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.56,436.0,27.0,0.07,3.03
2021/08/03 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.55,436.0,27.0,0.07,3.03
2021/08/03 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.55,436.0,27.0,0.07,3.04
2021/08/04 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.54,436.0,27.0,0.07,3.04
2021/08/04 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.53,436.0,27.0,0.07,3.04
2021/08/04 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.5,6.52,436.0,27.0,0.07,3.04
2021/08/04 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.51,436.0,27.0,0.07,3.05
2021/08/05 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.5,436.0,27.0,0.07,3.05
2021/08/05 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.48,436.0,27.0,0.07,3.05
2021/08/05 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.47,436.0,27.0,0.07,3.06
2021/08/05 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.46,436.0,27.0,0.07,3.06
2021/08/06 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.45,436.0,27.0,0.07,3.07
2021/08/06 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.44,436.0,27.0,0.07,3.07
2021/08/06 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.42,436.0,27.0,0.07,3.08
2021/08/06 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.41,436.0,27.0,0.07,3.08
2021/08/07 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.4,436.0,27.0,0.07,3.09
2021/08/07 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.38,436.0,27.0,0.07,3.1
2021/08/07 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.37,436.0,27.0,0.06,3.1
2021/08/07 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.36,436.0,27.0,0.06,3.11
2021/08/08 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.34,436.0,27.0,0.06,3.12
2021/08/08 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.33,436.0,27.0,0.06,3.13
2021/08/08 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.32,436.0,27.0,0.06,3.14
2021/08/08 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.3,436.0,27.0,0.06,3.14
2021/08/09 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.29,436.0,27.0,0.06,3.15
2021/08/09 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.28,436.0,27.0,0.06,3.16
2021/08/09 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.26,436.0,27.0,0.06,3.17
2021/08/09 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.25,436.0,27.0,0.06,3.18
2021/08/10 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.24,436.0,27.0,0.06,3.19
2021/08/10 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.4,6.22,436.0,27.0,0.06,3.2
2021/08/10 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.21,436.0,27.0,0.06,3.21
2021/08/10 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.2,436.0,27.0,0.06,3.22
2021/08/11 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.18,436.0,27.0,0.06,3.23
2021/08/11 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.17,436.0,27.0,0.06,3.24
2021/08/11 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.16,435.0,27.0,0.06,3.25
2021/08/11 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.15,435.0,27.0,0.06,3.26
2021/08/12 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.14,435.0,27.0,0.06,3.27
2021/08/12 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,435.0,28.0,0.06,3.28
2021/08/12 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,435.0,28.0,0.06,3.29
2021/08/12 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.1,435.0,28.0,0.06,3.3
2021/08/13 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.09,435.0,28.0,0.06,3.31
2021/08/13 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.08,435.0,28.0,0.06,3.32
2021/08/13 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.07,434.0,28.0,0.06,3.33
2021/08/13 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.06,434.0,28.0,0.06,3.35
2021/08/14 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.05,434.0,28.0,0.06,3.36
2021/08/14 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.05,434.0,28.0,0.06,3.37
2021/08/14 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.04,433.0,29.0,0.06,3.38
2021/08/14 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.03,433.0,29.0,0.06,3.39
2021/08/15 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.02,433.0,29.0,0.06,3.4
2021/08/15 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.01,433.0,29.0,0.06,3.41
2021/08/15 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.01,432.0,29.0,0.06,3.43
2021/08/15 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.0,432.0,29.0,0.06,3.44
2021/08/16 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.99,432.0,29.0,0.06,3.45
2021/08/16 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.99,431.0,30.0,0.06,3.46
2021/08/16 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.98,431.0,30.0,0.06,3.47
2021/08/16 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.98,431.0,30.0,0.06,3.49
2021/08/17 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.97,430.0,30.0,0.06,3.5
2021/08/17 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.97,430.0,30.0,0.06,3.51
2021/08/17 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.96,430.0,30.0,0.06,3.53
2021/08/17 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.96,429.0,30.0,0.06,3.54
2021/08/18 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,5.95,429.0,30.0,0.07,3.56
2021/08/18 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.95,428.0,31.0,0.07,3.57
2021/08/18 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.95,428.0,31.0,0.07,3.58
2021/08/18 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,427.0,31.0,0.07,3.6
2021/08/19 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,427.0,31.0,0.07,3.61
2021/08/19 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,426.0,31.0,0.07,3.63
2021/08/19 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,426.0,31.0,0.07,3.65
2021/08/19 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,425.0,31.0,0.07,3.66
2021/08/20 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,425.0,31.0,0.07,3.68
2021/08/20 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,424.0,32.0,0.07,3.7
2021/08/20 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,424.0,32.0,0.07,3.72
2021/08/20 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,423.0,32.0,0.07,3.73
2021/08/21 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,423.0,32.0,0.07,3.75
2021/08/21 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,422.0,32.0,0.07,3.77
2021/08/21 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.92,422.0,32.0,0.07,3.79
2021/08/21 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.92,421.0,32.0,0.07,3.81
2021/08/22 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.92,420.0,32.0,0.07,3.83
2021/08/22 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,420.0,32.0,0.07,3.85
2021/08/22 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,419.0,32.0,0.07,3.87
2021/08/22 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,419.0,32.0,0.07,3.89
2021/08/23 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,418.0,32.0,0.07,3.92
2021/08/23 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,417.0,32.0,0.07,3.94
2021/08/23 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,417.0,32.0,0.07,3.96
2021/08/23 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.93,416.0,32.0,0.07,3.99
2021/08/24 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,415.0,32.0,0.07,4.01
2021/08/24 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,415.0,32.0,0.07,4.04
2021/08/24 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,414.0,32.0,0.07,4.06
2021/08/24 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.94,413.0,32.0,0.07,4.09
2021/08/25 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.95,413.0,32.0,0.07,4.11
2021/08/25 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.95,412.0,32.0,0.07,4.14
2021/08/25 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.95,411.0,32.0,0.07,4.17
2021/08/25 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.96,410.0,32.0,0.07,4.19
2021/08/26 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.96,410.0,32.0,0.07,4.22
2021/08/26 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.96,409.0,32.0,0.07,4.25
2021/08/26 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.97,408.0,31.0,0.07,4.28
2021/08/26 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.97,408.0,31.0,0.07,4.31
2021/08/27 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.97,407.0,31.0,0.07,4.34
2021/08/27 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.98,406.0,31.0,0.07,4.37
2021/08/27 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.98,405.0,31.0,0.07,4.4
2021/08/27 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.99,405.0,31.0,0.07,4.43
2021/08/28 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,5.99,404.0,31.0,0.07,4.46
2021/08/28 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.0,403.0,31.0,0.07,4.49
2021/08/28 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.0,402.0,31.0,0.07,4.52
2021/08/28 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.0,402.0,30.0,0.07,4.55
2021/08/29 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.01,401.0,30.0,0.06,4.58
2021/08/29 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.01,400.0,30.0,0.06,4.61
2021/08/29 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.02,400.0,30.0,0.06,4.64
2021/08/29 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.02,399.0,30.0,0.06,4.67
2021/08/30 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.03,398.0,30.0,0.06,4.71
2021/08/30 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.03,398.0,29.0,0.06,4.74
2021/08/30 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.04,397.0,29.0,0.06,4.77
2021/08/30 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.04,396.0,29.0,0.06,4.8
2021/08/31 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.05,396.0,29.0,0.06,4.83
2021/08/31 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.05,395.0,29.0,0.06,4.87
2021/08/31 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.06,394.0,29.0,0.06,4.9
2021/08/31 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.2,6.06,394.0,28.0,0.06,4.93
2021/09/01 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.07,393.0,28.0,0.06,4.96
2021/09/01 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.07,392.0,28.0,0.06,5.0
2021/09/01 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.08,392.0,28.0,0.06,5.03
2021/09/01 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.08,391.0,28.0,0.06,5.06
2021/09/02 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.09,391.0,27.0,0.06,5.09
2021/09/02 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.09,390.0,27.0,0.06,5.13
2021/09/02 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.1,390.0,27.0,0.06,5.16
2021/09/02 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.1,389.0,27.0,0.07,5.19
2021/09/03 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.1,389.0,27.0,0.07,5.22
2021/09/03 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,388.0,26.0,0.07,5.25
2021/09/03 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.11,388.0,26.0,0.07,5.29
2021/09/03 18:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,387.0,26.0,0.07,5.32
2021/09/04 00:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,387.0,26.0,0.07,5.35
2021/09/04 06:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.12,386.0,26.0,0.07,5.38
2021/09/04 12:00:00,白洋湾金墅水源地2,120.3818,31.3767,8.3,6.13,386.0,25.0,0.07,5.41
